organ_index_id,source_embedding,source_row_id,organ,label,sample_id,image_path_final
4638,leaf_embeddings.npy,2138,leaf,leaf_curl,mendeley_2638,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2638_2638.jpg
4639,leaf_embeddings.npy,2139,leaf,leaf_curl,mendeley_2639,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2639_2639.jpg
4640,leaf_embeddings.npy,2140,leaf,leaf_curl,mendeley_2640,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2640_2640.jpg
4641,leaf_embeddings.npy,2141,leaf,leaf_curl,mendeley_2641,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2641_2641.jpg
4642,leaf_embeddings.npy,2142,leaf,leaf_curl,mendeley_2642,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2642_2642.jpg
4643,leaf_embeddings.npy,2143,leaf,leaf_curl,mendeley_2643,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2643_2643.jpg
4644,leaf_embeddings.npy,2144,leaf,leaf_curl,mendeley_2644,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2644_2644.jpg
4645,leaf_embeddings.npy,2145,leaf,leaf_curl,mendeley_2645,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2645_2645.jpg
4646,leaf_embeddings.npy,2146,leaf,leaf_curl,mendeley_2646,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2646_2646.jpg
4647,leaf_embeddings.npy,2147,leaf,leaf_curl,mendeley_2647,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2647_2647.jpg
4648,leaf_embeddings.npy,2148,leaf,leaf_curl,mendeley_2648,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2648_2648.jpg
4649,leaf_embeddings.npy,2149,leaf,leaf_curl,mendeley_2649,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2649_2649.jpg
4650,leaf_embeddings.npy,2150,leaf,leaf_curl,mendeley_2650,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2650_2650.jpg
4651,leaf_embeddings.npy,2151,leaf,leaf_curl,mendeley_2651,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2651_2651.jpg
4652,leaf_embeddings.npy,2152,leaf,leaf_curl,mendeley_2652,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2652_2652.jpg
4653,leaf_embeddings.npy,2153,leaf,leaf_curl,mendeley_2653,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2653_2653.jpg
4654,leaf_embeddings.npy,2154,leaf,leaf_curl,mendeley_2654,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2654_2654.jpg
4655,leaf_embeddings.npy,2155,leaf,leaf_curl,mendeley_2655,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2655_2655.jpg
4656,leaf_embeddings.npy,2156,leaf,leaf_curl,mendeley_2656,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2656_2656.jpg
4657,leaf_embeddings.npy,2157,leaf,leaf_curl,mendeley_2657,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2657_2657.jpg
4658,leaf_embeddings.npy,2158,leaf,leaf_curl,mendeley_2658,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2658_2658.jpg
4659,leaf_embeddings.npy,2159,leaf,leaf_curl,mendeley_2659,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2659_2659.jpg
4660,leaf_embeddings.npy,2160,leaf,leaf_curl,mendeley_2660,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2660_2660.jpg
4661,leaf_embeddings.npy,2161,leaf,leaf_curl,mendeley_2661,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2661_2661.jpg
4662,leaf_embeddings.npy,2162,leaf,leaf_curl,mendeley_2662,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2662_2662.jpg
4663,leaf_embeddings.npy,2163,leaf,leaf_curl,mendeley_2663,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2663_2663.jpg
4664,leaf_embeddings.npy,2164,leaf,leaf_curl,mendeley_2664,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2664_2664.jpg
4665,leaf_embeddings.npy,2165,leaf,leaf_curl,mendeley_2665,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2665_2665.jpg
4666,leaf_embeddings.npy,2166,leaf,leaf_curl,mendeley_2666,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2666_2666.jpg
4667,leaf_embeddings.npy,2167,leaf,leaf_curl,mendeley_2667,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2667_2667.jpg
4668,leaf_embeddings.npy,2168,leaf,leaf_curl,mendeley_2668,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2668_2668.jpg
4669,leaf_embeddings.npy,2169,leaf,leaf_curl,mendeley_2669,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2669_2669.jpg
4670,leaf_embeddings.npy,2170,leaf,leaf_curl,mendeley_2670,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2670_2670.jpg
4671,leaf_embeddings.npy,2171,leaf,leaf_curl,mendeley_2671,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2671_2671.jpg
4672,leaf_embeddings.npy,2172,leaf,leaf_curl,mendeley_2672,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2672_2672.jpg
4673,leaf_embeddings.npy,2173,leaf,leaf_curl,mendeley_2673,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2673_2673.jpg
4674,leaf_embeddings.npy,2174,leaf,leaf_curl,mendeley_2674,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2674_2674.jpg
4675,leaf_embeddings.npy,2175,leaf,leaf_curl,mendeley_2675,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2675_2675.jpg
4676,leaf_embeddings.npy,2176,leaf,leaf_curl,mendeley_2676,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2676_2676.jpg
4677,leaf_embeddings.npy,2177,leaf,leaf_curl,mendeley_2677,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2677_2677.jpg
4678,leaf_embeddings.npy,2178,leaf,leaf_curl,mendeley_2678,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2678_2678.jpg
4679,leaf_embeddings.npy,2179,leaf,leaf_curl,mendeley_2679,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2679_2679.jpg
4680,leaf_embeddings.npy,2180,leaf,leaf_curl,mendeley_2680,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2680_2680.jpg
4681,leaf_embeddings.npy,2181,leaf,leaf_curl,mendeley_2681,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2681_2681.jpg
4682,leaf_embeddings.npy,2182,leaf,leaf_curl,mendeley_2682,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2682_2682.jpg
4683,leaf_embeddings.npy,2183,leaf,leaf_curl,mendeley_2683,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2683_2683.jpg
4684,leaf_embeddings.npy,2184,leaf,leaf_curl,mendeley_2684,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2684_2684.jpg
4685,leaf_embeddings.npy,2185,leaf,leaf_curl,mendeley_2685,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2685_2685.jpg
4686,leaf_embeddings.npy,2186,leaf,leaf_curl,mendeley_2686,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2686_2686.jpg
4687,leaf_embeddings.npy,2187,leaf,leaf_curl,mendeley_2687,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2687_2687.jpg
4688,leaf_embeddings.npy,2188,leaf,leaf_curl,mendeley_2688,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2688_2688.jpg
4689,leaf_embeddings.npy,2189,leaf,leaf_curl,mendeley_2689,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2689_2689.jpg
4690,leaf_embeddings.npy,2190,leaf,leaf_curl,mendeley_2690,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2690_2690.jpg
4691,leaf_embeddings.npy,2191,leaf,leaf_curl,mendeley_2691,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2691_2691.jpg
4692,leaf_embeddings.npy,2192,leaf,leaf_curl,mendeley_2692,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2692_2692.jpg
4693,leaf_embeddings.npy,2193,leaf,leaf_curl,mendeley_2693,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2693_2693.jpg
4694,leaf_embeddings.npy,2194,leaf,leaf_curl,mendeley_2694,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2694_2694.jpg
4695,leaf_embeddings.npy,2195,leaf,leaf_curl,mendeley_2695,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2695_2695.jpg
4696,leaf_embeddings.npy,2196,leaf,leaf_curl,mendeley_2696,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2696_2696.jpg
4697,leaf_embeddings.npy,2197,leaf,leaf_curl,mendeley_2697,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2697_2697.jpg
4698,leaf_embeddings.npy,2198,leaf,leaf_curl,mendeley_2698,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2698_2698.jpg
4699,leaf_embeddings.npy,2199,leaf,leaf_curl,mendeley_2699,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2699_2699.jpg
4700,leaf_embeddings.npy,2200,leaf,leaf_curl,mendeley_2700,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2700_2700.jpg
4701,leaf_embeddings.npy,2201,leaf,leaf_curl,mendeley_2701,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2701_2701.jpg
4702,leaf_embeddings.npy,2202,leaf,leaf_curl,mendeley_2702,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2702_2702.jpg
4703,leaf_embeddings.npy,2203,leaf,leaf_curl,mendeley_2703,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2703_2703.jpg
4704,leaf_embeddings.npy,2204,leaf,leaf_curl,mendeley_2704,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2704_2704.jpg
4705,leaf_embeddings.npy,2205,leaf,leaf_curl,mendeley_2705,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2705_2705.jpg
4706,leaf_embeddings.npy,2206,leaf,leaf_curl,mendeley_2706,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2706_2706.jpg
4707,leaf_embeddings.npy,2207,leaf,leaf_curl,mendeley_2707,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2707_2707.jpg
4708,leaf_embeddings.npy,2208,leaf,leaf_curl,mendeley_2708,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2708_2708.jpg
4709,leaf_embeddings.npy,2209,leaf,leaf_curl,mendeley_2709,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2709_2709.jpg
4710,leaf_embeddings.npy,2210,leaf,leaf_curl,mendeley_2710,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2710_2710.jpg
4711,leaf_embeddings.npy,2211,leaf,leaf_curl,mendeley_2711,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2711_2711.jpg
4712,leaf_embeddings.npy,2212,leaf,leaf_curl,mendeley_2712,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2712_2712.jpg
4713,leaf_embeddings.npy,2213,leaf,leaf_curl,mendeley_2713,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2713_2713.jpg
4714,leaf_embeddings.npy,2214,leaf,leaf_curl,mendeley_2714,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2714_2714.jpg
4715,leaf_embeddings.npy,2215,leaf,leaf_curl,mendeley_2715,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2715_2715.jpg
4716,leaf_embeddings.npy,2216,leaf,leaf_curl,mendeley_2716,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2716_2716.jpg
4717,leaf_embeddings.npy,2217,leaf,leaf_curl,mendeley_2717,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2717_2717.jpg
4718,leaf_embeddings.npy,2218,leaf,leaf_curl,mendeley_2718,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2718_2718.jpg
4719,leaf_embeddings.npy,2219,leaf,leaf_curl,mendeley_2719,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2719_2719.jpg
4720,leaf_embeddings.npy,2220,leaf,leaf_curl,mendeley_2720,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2720_2720.jpg
4721,leaf_embeddings.npy,2221,leaf,leaf_curl,mendeley_2721,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2721_2721.jpg
4722,leaf_embeddings.npy,2222,leaf,leaf_curl,mendeley_2722,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2722_2722.jpg
4723,leaf_embeddings.npy,2223,leaf,leaf_curl,mendeley_2723,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2723_2723.jpg
4724,leaf_embeddings.npy,2224,leaf,leaf_curl,mendeley_2724,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2724_2724.jpg
4725,leaf_embeddings.npy,2225,leaf,leaf_curl,mendeley_2725,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2725_2725.jpg
4726,leaf_embeddings.npy,2226,leaf,leaf_curl,mendeley_2726,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2726_2726.jpg
4727,leaf_embeddings.npy,2227,leaf,leaf_curl,mendeley_2727,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2727_2727.jpg
4728,leaf_embeddings.npy,2228,leaf,leaf_curl,mendeley_2728,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2728_2728.jpg
4729,leaf_embeddings.npy,2229,leaf,leaf_curl,mendeley_2729,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2729_2729.jpg
4730,leaf_embeddings.npy,2230,leaf,leaf_curl,mendeley_2730,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2730_2730.jpg
4731,leaf_embeddings.npy,2231,leaf,leaf_curl,mendeley_2731,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2731_2731.jpg
4732,leaf_embeddings.npy,2232,leaf,leaf_curl,mendeley_2732,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2732_2732.jpg
4733,leaf_embeddings.npy,2233,leaf,leaf_curl,mendeley_2733,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2733_2733.jpg
4734,leaf_embeddings.npy,2234,leaf,leaf_curl,mendeley_2734,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2734_2734.jpg
4735,leaf_embeddings.npy,2235,leaf,leaf_curl,mendeley_2735,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2735_2735.jpg
4736,leaf_embeddings.npy,2236,leaf,leaf_curl,mendeley_2736,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2736_2736.jpg
4737,leaf_embeddings.npy,2237,leaf,leaf_curl,mendeley_2737,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2737_2737.jpg
4738,leaf_embeddings.npy,2238,leaf,leaf_curl,mendeley_2738,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2738_2738.jpg
4739,leaf_embeddings.npy,2239,leaf,leaf_curl,mendeley_2739,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2739_2739.jpg
4740,leaf_embeddings.npy,2240,leaf,leaf_curl,mendeley_2740,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2740_2740.jpg
4741,leaf_embeddings.npy,2241,leaf,leaf_curl,mendeley_2741,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2741_2741.jpg
4742,leaf_embeddings.npy,2242,leaf,leaf_curl,mendeley_2742,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2742_2742.jpg
4743,leaf_embeddings.npy,2243,leaf,leaf_curl,mendeley_2743,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2743_2743.jpg
4744,leaf_embeddings.npy,2244,leaf,leaf_curl,mendeley_2744,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2744_2744.jpg
4745,leaf_embeddings.npy,2245,leaf,leaf_curl,mendeley_2745,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2745_2745.jpg
4746,leaf_embeddings.npy,2246,leaf,leaf_curl,mendeley_2746,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2746_2746.jpg
4747,leaf_embeddings.npy,2247,leaf,leaf_curl,mendeley_2747,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2747_2747.jpg
4748,leaf_embeddings.npy,2248,leaf,leaf_curl,mendeley_2748,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2748_2748.jpg
4749,leaf_embeddings.npy,2249,leaf,leaf_curl,mendeley_2749,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2749_2749.jpg
4750,leaf_embeddings.npy,2250,leaf,leaf_curl,mendeley_2750,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2750_2750.jpg
4751,leaf_embeddings.npy,2251,leaf,leaf_curl,mendeley_2751,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2751_2751.jpg
4752,leaf_embeddings.npy,2252,leaf,leaf_curl,mendeley_2752,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2752_2752.jpg
4753,leaf_embeddings.npy,2253,leaf,leaf_curl,mendeley_2753,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2753_2753.jpg
4754,leaf_embeddings.npy,2254,leaf,leaf_curl,mendeley_2754,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2754_2754.jpg
4755,leaf_embeddings.npy,2255,leaf,leaf_curl,mendeley_2755,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2755_2755.jpg
4756,leaf_embeddings.npy,2256,leaf,leaf_curl,mendeley_2756,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2756_2756.jpg
4757,leaf_embeddings.npy,2257,leaf,leaf_curl,mendeley_2757,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2757_2757.jpg
4758,leaf_embeddings.npy,2258,leaf,leaf_curl,mendeley_2758,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2758_2758.jpg
4759,leaf_embeddings.npy,2259,leaf,leaf_curl,mendeley_2759,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2759_2759.jpg
4760,leaf_embeddings.npy,2260,leaf,leaf_curl,mendeley_2760,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2760_2760.jpg
4761,leaf_embeddings.npy,2261,leaf,leaf_curl,mendeley_2761,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2761_2761.jpg
4762,leaf_embeddings.npy,2262,leaf,leaf_curl,mendeley_2762,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2762_2762.jpg
4763,leaf_embeddings.npy,2263,leaf,leaf_curl,mendeley_2763,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2763_2763.jpg
4764,leaf_embeddings.npy,2264,leaf,leaf_curl,mendeley_2764,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2764_2764.jpg
4765,leaf_embeddings.npy,2265,leaf,leaf_curl,mendeley_2765,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2765_2765.jpg
4766,leaf_embeddings.npy,2266,leaf,leaf_curl,mendeley_2766,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2766_2766.jpg
4767,leaf_embeddings.npy,2267,leaf,leaf_curl,mendeley_2767,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2767_2767.jpg
4768,leaf_embeddings.npy,2268,leaf,leaf_curl,mendeley_2768,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2768_2768.jpg
4769,leaf_embeddings.npy,2269,leaf,leaf_curl,mendeley_2769,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2769_2769.jpg
4770,leaf_embeddings.npy,2270,leaf,leaf_curl,mendeley_2770,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2770_2770.jpg
4771,leaf_embeddings.npy,2271,leaf,leaf_curl,mendeley_2771,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2771_2771.jpg
4772,leaf_embeddings.npy,2272,leaf,leaf_curl,mendeley_2772,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2772_2772.jpg
4773,leaf_embeddings.npy,2273,leaf,leaf_curl,mendeley_2773,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2773_2773.jpg
4774,leaf_embeddings.npy,2274,leaf,leaf_curl,mendeley_2774,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2774_2774.jpg
4775,leaf_embeddings.npy,2275,leaf,leaf_curl,mendeley_2775,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2775_2775.jpg
4776,leaf_embeddings.npy,2276,leaf,leaf_curl,mendeley_2776,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2776_2776.jpg
4777,leaf_embeddings.npy,2277,leaf,leaf_curl,mendeley_2777,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2777_2777.jpg
4778,leaf_embeddings.npy,2278,leaf,leaf_curl,mendeley_2778,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2778_2778.jpg
4779,leaf_embeddings.npy,2279,leaf,leaf_curl,mendeley_2779,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2779_2779.jpg
4780,leaf_embeddings.npy,2280,leaf,leaf_curl,mendeley_2780,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2780_2780.jpg
4781,leaf_embeddings.npy,2281,leaf,leaf_curl,mendeley_2781,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2781_2781.jpg
4782,leaf_embeddings.npy,2282,leaf,leaf_curl,mendeley_2782,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2782_2782.jpg
4783,leaf_embeddings.npy,2283,leaf,leaf_curl,mendeley_2783,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2783_2783.jpg
4784,leaf_embeddings.npy,2284,leaf,leaf_curl,mendeley_2784,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2784_2784.jpg
4785,leaf_embeddings.npy,2285,leaf,leaf_curl,mendeley_2785,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2785_2785.jpg
4786,leaf_embeddings.npy,2286,leaf,leaf_curl,mendeley_2786,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2786_2786.jpg
4787,leaf_embeddings.npy,2287,leaf,leaf_curl,mendeley_2787,C:\Users\Lenovo\Desktop\project\dataset_final\leaf\leaf_curl\mendeley_mendeley_2787_2787.jpg
